;time;be_de;be_fr;de_fr
4828;20200720_0400;72.8;0.0;0.0
4829;20200720_0500;285.4;109.6;109.6
4830;20200720_0600;337.8;95.2;95.2
4831;20200720_0700;388.8;143.6;143.6
4832;20200720_0800;341.1;132.6;132.6
4833;20200720_0900;196.7;216.3;216.3
4834;20200720_1000;155.8;197.9;301.4
4835;20200720_1100;176.5;249.1;419.6
4836;20200720_1200;146.5;220.8;450.8
4837;20200720_1300;64.3;304.4;405.6
4838;20200720_1400;0.0;325.6;390.8
4839;20200720_1500;0.0;329.7;375.6
4840;20200720_1600;0.0;353.4;443.8
4841;20200720_1700;4.6;381.5;520.6
4842;20200720_1800;18.3;367.5;625.3
4843;20200720_1900;33.6;349.9;619.7
4844;20200720_2000;0.0;313.6;420.1
4845;20200720_2100;27.5;211.0;338.1
4846;20200720_2200;170.9;179.7;213.9
4847;20200720_2300;289.3;211.9;211.9
4848;20200721_0000;66.0;66.0;284.0
4849;20200721_0100;93.7;93.7;118.6
4850;20200721_0200;167.3;137.1;137.1
4851;20200721_0300;179.4;125.6;125.6
4852;20200721_0400;118.0;47.2;47.2
4853;20200721_0500;167.5;63.6;63.6
4854;20200721_0600;192.6;96.0;96.0
4855;20200721_0700;388.1;52.2;52.2
4856;20200721_0800;468.9;176.3;176.3
4857;20200721_0900;342.1;222.3;222.3
4858;20200721_1000;348.5;253.8;253.8
4859;20200721_1100;289.8;243.5;243.5
4860;20200721_1200;189.1;350.2;363.7
4861;20200721_1300;116.7;376.5;377.5
4862;20200721_1400;83.2;380.7;380.7
4863;20200721_1500;150.0;420.7;420.7
4864;20200721_1600;154.2;464.3;482.4
4865;20200721_1700;230.1;419.4;419.4
4866;20200721_1800;207.6;351.8;351.8
4867;20200721_1900;247.0;393.8;395.2
4868;20200721_2000;241.4;384.9;433.8
4869;20200721_2100;240.5;318.8;319.2
4870;20200721_2200;174.4;243.3;367.9
4871;20200721_2300;146.2;211.8;411.8
4872;20200722_0000;140.3;154.6;236.7
4873;20200722_0100;146.9;145.5;156.6
4874;20200722_0200;87.2;67.3;67.3
4875;20200722_0300;71.3;42.0;42.0
4876;20200722_0400;78.0;19.7;19.7
4877;20200722_0500;287.3;91.4;91.4
4878;20200722_0600;346.4;126.0;126.0
4879;20200722_0700;444.3;185.4;185.4
4880;20200722_0800;463.2;143.5;143.5
4881;20200722_0900;270.0;275.1;275.1
4882;20200722_1000;301.7;325.3;325.3
4883;20200722_1100;231.6;284.3;284.3
4884;20200722_1200;59.3;393.6;544.5
4885;20200722_1300;256.3;383.2;383.2
4886;20200722_1400;194.7;410.0;410.0
4887;20200722_1500;293.6;353.5;353.5
4888;20200722_1600;348.4;338.9;338.9
4889;20200722_1700;426.6;306.7;306.7
4890;20200722_1800;421.7;288.4;288.4
4891;20200722_1900;375.9;388.2;388.2
4892;20200722_2000;369.5;338.5;338.5
4893;20200722_2100;329.2;231.9;231.9
4894;20200722_2200;266.5;261.9;261.9
4895;20200722_2300;246.9;184.8;184.8
4896;20200723_0000;251.7;197.3;197.3
4897;20200723_0100;357.7;105.0;105.0
4898;20200723_0200;319.8;25.1;25.1
4899;20200723_0300;363.2;34.7;34.7
4900;20200723_0400;373.0;21.7;21.7
4901;20200723_0500;447.7;57.9;57.9
4902;20200723_0600;555.5;91.0;91.0
4903;20200723_0700;625.3;147.3;147.3
4904;20200723_0800;564.4;195.2;195.2
4905;20200723_0900;485.0;210.0;210.0
4906;20200723_1000;374.9;274.7;274.7
4907;20200723_1100;223.5;297.7;352.9
4908;20200723_1200;187.9;338.4;391.1
4909;20200723_1300;120.0;376.0;425.5
4910;20200723_1400;1.2;463.3;536.7
4911;20200723_1500;104.5;454.6;503.5
4912;20200723_1600;158.5;413.8;413.8
4913;20200723_1700;360.8;358.6;358.6
4914;20200723_1800;371.0;301.0;301.0
4915;20200723_1900;259.0;390.6;390.6
4916;20200723_2000;293.4;386.4;386.4
4917;20200723_2100;281.0;291.0;291.0
4918;20200723_2200;214.3;261.6;261.6
4919;20200723_2300;192.3;215.2;233.2
4920;20200724_0000;174.3;141.1;141.1
4921;20200724_0100;164.6;95.5;95.5
4922;20200724_0200;190.1;29.8;29.8
4923;20200724_0300;293.9;80.8;80.8
4924;20200724_0400;204.4;0.2;0.2
4925;20200724_0500;304.7;59.6;59.6
4926;20200724_0600;369.1;96.7;96.7
4927;20200724_0700;393.0;164.9;164.9
4928;20200724_0800;270.1;241.2;241.2
4929;20200724_0900;254.2;250.9;250.9
4930;20200724_1000;300.0;352.2;352.2
4931;20200724_1100;188.5;389.2;405.0
4932;20200724_1200;72.8;441.6;448.5
4933;20200724_1300;0.0;480.0;480.0
4934;20200724_1400;123.6;462.3;462.3
4935;20200724_1500;75.9;459.0;541.0
4936;20200724_1600;58.2;431.7;568.3
4937;20200724_1700;176.2;408.0;490.6
4938;20200724_1800;266.5;364.5;384.2
4939;20200724_1900;299.2;375.1;389.3
4940;20200724_2000;294.4;385.3;385.3
4941;20200724_2100;244.7;343.9;404.3
4942;20200724_2200;232.5;258.3;258.3
4943;20200724_2300;201.3;222.2;222.2
4944;20200725_0000;189.0;202.0;202.0
4945;20200725_0100;173.3;196.3;235.1
4946;20200725_0200;167.7;155.5;155.5
4947;20200725_0300;191.6;160.3;160.3
4948;20200725_0400;113.9;53.5;53.5
4949;20200725_0500;384.0;138.0;138.0
4950;20200725_0600;462.5;213.8;213.8
4951;20200725_0700;230.1;267.6;267.6
4952;20200725_0800;336.3;334.2;334.2
4953;20200725_0900;387.6;314.1;314.1
4954;20200725_1000;377.8;250.6;250.6
4955;20200725_1100;404.9;287.6;287.6
4956;20200725_1200;370.6;282.3;282.3
4957;20200725_1300;388.8;254.5;254.5
4958;20200725_1400;357.1;267.1;267.1
4959;20200725_1500;246.4;347.1;347.1
4960;20200725_1600;193.3;469.0;469.0
4961;20200725_1700;421.5;349.6;349.6
4962;20200725_1800;410.7;279.3;279.3
4963;20200725_1900;378.7;292.5;292.5
4964;20200725_2000;359.0;251.3;251.3
4965;20200725_2100;281.8;274.8;274.8
4966;20200725_2200;262.5;199.1;199.1
4967;20200725_2300;236.4;132.4;132.4
4968;20200726_0000;170.6;208.0;221.7
4969;20200726_0100;210.0;128.4;128.4
4970;20200726_0200;266.8;80.6;80.6
4971;20200726_0300;185.1;83.0;83.0
4972;20200726_0400;189.4;41.2;41.2
4973;20200726_0500;331.2;11.0;11.0
4974;20200726_0600;427.0;66.9;66.9
4975;20200726_0700;529.8;150.0;150.0
4976;20200726_0800;526.2;177.4;177.4
4977;20200726_0900;330.1;227.7;227.7
4978;20200726_1000;259.9;256.9;256.9
4979;20200726_1100;36.4;372.7;591.6
4980;20200726_1200;127.5;402.3;597.7
4981;20200726_1300;103.4;418.4;581.6
4982;20200726_1400;85.7;430.1;473.0
4983;20200726_1500;129.4;458.3;458.3
4984;20200726_1600;201.3;455.6;455.6
4985;20200726_1700;118.7;415.2;489.6
4986;20200726_1800;225.3;407.3;424.9
4987;20200726_1900;247.9;403.4;412.0
4988;20200726_2000;333.8;335.8;335.8
4989;20200726_2100;248.1;354.9;434.2
4990;20200726_2200;176.3;270.9;430.6
4991;20200726_2300;131.9;214.4;500.0
4992;20200727_0000;141.4;189.5;269.7
4993;20200727_0100;114.1;113.1;147.3
4994;20200727_0200;177.3;90.2;90.2
4995;20200727_0300;199.9;93.5;93.5
4996;20200727_0400;175.8;35.7;35.7
4997;20200727_0500;0.0;0.0;0.0
4998;20200727_0600;0.0;0.0;0.0
4999;20200727_0700;0.0;0.0;0.0
5000;20200727_0800;171.2;63.2;63.2
5001;20200727_0900;207.4;143.0;143.0
5002;20200727_1000;218.6;268.2;279.5
5003;20200727_1100;132.0;329.4;334.9
5004;20200727_1200;0.0;385.1;385.1
5005;20200727_1300;86.3;387.0;387.0
5006;20200727_1400;111.7;391.9;391.9
5007;20200727_1500;27.9;469.7;469.7
5008;20200727_1600;16.6;462.2;462.2
5009;20200727_1700;41.9;360.2;365.4
5010;20200727_1800;171.4;308.1;308.1
5011;20200727_1900;233.5;374.9;374.9
5012;20200727_2000;113.6;383.6;383.6
5013;20200727_2100;189.2;315.1;383.1
5014;20200727_2200;96.9;306.1;372.0
5015;20200727_2300;238.2;277.8;282.2
5016;20200728_0000;0.0;237.4;262.6
5017;20200728_0100;185.5;246.9;246.9
5018;20200728_0200;264.8;200.2;200.2
5019;20200728_0300;233.6;199.6;199.6
5020;20200728_0400;236.0;196.1;196.1
5021;20200728_0500;0.0;251.4;251.4
5022;20200728_0600;0.0;276.5;276.5
5023;20200728_0700;0.0;275.2;275.2
5024;20200728_0800;345.9;260.4;260.4
5025;20200728_0900;267.1;178.7;178.7
5026;20200728_1000;376.9;288.3;288.3
5027;20200728_1100;155.0;177.6;289.9
5028;20200728_1200;86.0;244.3;282.8
5029;20200728_1300;0.0;297.1;312.1
5030;20200728_1400;78.6;300.2;300.2
5031;20200728_1500;64.0;386.4;386.4
5032;20200728_1600;340.2;394.6;394.6
5033;20200728_1700;397.1;374.1;374.1
5034;20200728_1800;403.2;336.7;336.7
5035;20200728_1900;320.1;372.0;372.0
5036;20200728_2000;237.1;326.5;391.4
5037;20200728_2100;172.5;250.0;394.0
5038;20200728_2200;124.4;195.8;373.9
5039;20200728_2300;132.4;152.3;205.5
5040;20200729_0000;103.3;103.3;152.9
5041;20200729_0100;164.4;132.8;132.8
5042;20200729_0200;242.4;100.4;100.4
5043;20200729_0300;231.1;57.7;57.7
5044;20200729_0400;199.8;25.6;25.6
5045;20200729_0500;306.6;84.7;84.7
5046;20200729_0600;408.5;143.1;143.1
5047;20200729_0700;461.4;162.7;162.7
5048;20200729_0800;440.6;166.9;166.9
5049;20200729_0900;385.9;156.0;156.0
5050;20200729_1000;332.9;193.4;193.4
5051;20200729_1100;135.5;159.9;252.6
5052;20200729_1200;123.7;156.0;306.3
5053;20200729_1300;74.5;230.0;351.7
5054;20200729_1400;67.4;244.8;315.8
5055;20200729_1500;42.4;303.6;303.6
5056;20200729_1600;278.7;247.0;247.0
5057;20200729_1700;295.4;271.7;271.7
5058;20200729_1800;263.4;347.0;372.6
5059;20200729_1900;254.4;358.1;408.6
5060;20200729_2000;264.3;330.9;330.9
5061;20200729_2100;168.8;272.9;507.3
5062;20200729_2200;160.1;218.8;306.5
5063;20200729_2300;113.9;177.2;438.4
5064;20200730_0000;142.9;158.8;280.4
5065;20200730_0100;108.3;107.3;132.6
5066;20200730_0200;84.8;72.7;72.7
5067;20200730_0300;94.8;75.9;75.9
5068;20200730_0400;91.5;65.8;65.8
5069;20200730_0500;107.1;59.9;59.9
5070;20200730_0600;353.3;130.4;130.4
5071;20200730_0700;388.9;145.6;145.6
5072;20200730_0800;313.0;79.0;79.0
5073;20200730_0900;354.7;168.2;168.2
5074;20200730_1000;172.2;202.9;225.1
5075;20200730_1100;147.0;186.3;283.8
5076;20200730_1200;167.6;209.6;319.0
5077;20200730_1300;159.8;248.4;446.2
5078;20200730_1400;212.2;277.4;288.0
5079;20200730_1500;139.5;293.6;386.1
5080;20200730_1600;213.9;288.7;320.6
5081;20200730_1700;136.5;312.0;360.0
5082;20200730_1800;211.8;272.3;344.9
5083;20200730_1900;198.6;280.6;412.6
5084;20200730_2000;161.6;262.2;491.5
5085;20200730_2100;173.1;245.4;349.1
5086;20200730_2200;137.6;196.3;328.6
5087;20200730_2300;123.2;143.9;323.3
5088;20200731_0000;86.9;86.1;107.0
5089;20200731_0100;195.2;133.9;133.9
5090;20200731_0200;283.2;171.9;171.9
5091;20200731_0300;160.0;173.6;173.6
5092;20200731_0400;110.8;186.6;186.7
5093;20200731_0500;0.0;243.9;243.9
5094;20200731_0600;0.0;236.5;273.2
5095;20200731_0700;0.0;249.3;249.3
5096;20200731_0800;0.0;311.8;311.8
5097;20200731_0900;0.0;323.2;323.2
5098;20200731_1000;0.0;349.2;349.2
5099;20200731_1100;305.8;379.6;379.6
5100;20200731_1200;214.7;315.3;422.2
5101;20200731_1300;121.6;240.0;574.7
5102;20200731_1400;63.0;117.8;520.2
5103;20200731_1500;10.1;230.5;449.3
5104;20200731_1600;11.5;268.1;554.7
5105;20200731_1700;172.0;250.1;447.8
5106;20200731_1800;134.0;255.5;608.0
5107;20200731_1900;115.2;226.4;675.9
5108;20200731_2000;153.3;235.1;455.1
5109;20200731_2100;100.5;175.0;581.1
5110;20200731_2200;114.4;156.0;441.6
5111;20200731_2300;116.5;141.7;346.1
5112;20200801_0000;152.3;45.4;45.4
5113;20200801_0100;233.2;141.7;141.7
5114;20200801_0200;238.9;112.3;112.3
5115;20200801_0300;260.4;123.9;123.9
5116;20200801_0400;244.5;84.9;84.9
5117;20200801_0500;390.4;109.3;109.3
5118;20200801_0600;440.8;127.5;127.5
5119;20200801_0700;407.4;45.2;45.2
5120;20200801_0800;362.1;7.0;7.0
5121;20200801_0900;408.4;66.7;66.7
5122;20200801_1000;404.7;80.8;80.8
5123;20200801_1100;255.5;105.6;105.6
5124;20200801_1200;225.8;210.1;210.1
5125;20200801_1300;154.9;178.8;286.7
5126;20200801_1400;152.2;190.1;383.8
5127;20200801_1500;48.0;339.8;485.3
5128;20200801_1600;88.3;322.8;418.3
5129;20200801_1700;133.7;329.8;473.2
5130;20200801_1800;198.0;267.9;385.3
5131;20200801_1900;192.0;279.7;426.4
5132;20200801_2000;194.5;275.7;384.2
5133;20200801_2100;94.3;177.2;679.9
5134;20200801_2200;132.0;225.5;548.3
5135;20200801_2300;218.2;254.9;299.0
5136;20200802_0000;0.0;190.6;190.6
5137;20200802_0100;0.0;234.3;234.3
5138;20200802_0200;0.0;213.0;259.7
5139;20200802_0300;0.0;235.2;240.8
5140;20200802_0400;0.0;220.6;256.1
5141;20200802_0500;0.0;110.6;367.5
5142;20200802_0600;0.0;122.0;581.3
5143;20200802_0700;0.0;319.4;369.8
5144;20200802_0800;0.0;318.9;321.2
5145;20200802_0900;0.0;276.7;276.7
5146;20200802_1000;21.9;477.3;477.3
5147;20200802_1100;80.7;444.9;477.9
5148;20200802_1200;146.0;362.6;431.0
5149;20200802_1300;194.4;358.3;358.3
5150;20200802_1400;101.0;262.2;352.8
5151;20200802_1500;99.0;99.0;335.8
5152;20200802_1600;135.2;154.5;375.7
5153;20200802_1700;30.0;137.4;271.7
5154;20200802_1800;55.0;89.9;413.2
5155;20200802_1900;101.3;119.5;252.9
5156;20200802_2000;107.1;126.9;222.7
5157;20200802_2100;65.5;69.3;251.4
5158;20200802_2200;89.1;92.7;195.8
5159;20200802_2300;144.4;132.0;132.0
5160;20200803_0000;144.1;118.5;118.5
5161;20200803_0100;116.1;45.6;45.6
5162;20200803_0200;274.2;37.5;37.5
5163;20200803_0300;0.0;0.0;0.0
5164;20200803_0400;0.0;0.0;0.0
5165;20200803_0500;295.0;29.0;29.0
5166;20200803_0600;340.3;63.1;63.1
5167;20200803_0700;335.3;25.8;25.8
5168;20200803_0800;324.4;13.2;13.2
5169;20200803_0900;77.1;75.1;80.2
5170;20200803_1000;170.3;71.6;71.6
5171;20200803_1100;177.9;73.1;73.1
5172;20200803_1200;210.1;128.0;128.0
5173;20200803_1300;204.7;212.7;212.7
5174;20200803_1400;191.9;258.6;355.8
5175;20200803_1500;150.9;356.8;444.8
5176;20200803_1600;283.5;275.5;275.5
5177;20200803_1700;283.7;274.5;274.5
5178;20200803_1800;257.2;270.3;270.3
5179;20200803_1900;252.7;269.1;269.1
5180;20200803_2000;253.9;185.6;185.6
5181;20200803_2100;197.6;114.3;114.3
5182;20200803_2200;147.4;140.1;140.1
5183;20200803_2300;114.4;60.3;60.3
5184;20200804_0000;102.9;11.5;11.5
5185;20200804_0100;199.1;16.1;16.1
5186;20200804_0200;0.0;0.0;0.0
5187;20200804_0300;0.0;0.0;0.0
5188;20200804_0400;0.0;0.0;0.0
5189;20200804_0500;0.0;0.0;0.0
5190;20200804_0600;370.3;58.6;58.6
5191;20200804_0700;423.3;79.7;79.7
5192;20200804_0800;471.8;147.5;147.5
5193;20200804_0900;529.3;163.1;163.1
5194;20200804_1000;567.1;184.6;184.6
5195;20200804_1100;512.3;167.4;167.4
5196;20200804_1200;509.3;211.5;211.5
5197;20200804_1300;324.9;243.7;243.7
5198;20200804_1400;268.0;180.8;180.8
5199;20200804_1500;257.4;212.7;212.7
5200;20200804_1600;234.1;234.4;234.4
5201;20200804_1700;204.8;224.8;224.8
5202;20200804_1800;175.6;112.2;112.2
5203;20200804_1900;113.9;178.3;205.7
5204;20200804_2000;165.4;136.9;136.9
5205;20200804_2100;226.5;130.0;130.0
5206;20200804_2200;283.2;107.3;107.3
5207;20200804_2300;301.2;50.1;50.1
5208;20200805_0000;319.6;45.5;45.5
5209;20200805_0100;362.9;57.6;57.6
5210;20200805_0200;352.1;18.1;18.1
5211;20200805_0300;366.6;28.8;28.8
5212;20200805_0400;448.6;50.2;50.2
5213;20200805_0500;496.4;68.9;68.9
5214;20200805_0600;548.5;98.8;98.8
5215;20200805_0700;465.6;102.6;102.6
5216;20200805_0800;460.7;132.3;132.3
5217;20200805_0900;592.5;134.0;134.0
5218;20200805_1000;512.5;109.9;109.9
5219;20200805_1100;433.6;135.5;135.5
5220;20200805_1200;262.6;148.6;148.6
5221;20200805_1300;253.1;181.7;181.7
5222;20200805_1400;240.3;294.0;294.0
5223;20200805_1500;297.8;249.7;249.7
5224;20200805_1600;335.9;310.2;310.2
5225;20200805_1700;378.3;271.6;271.6
5226;20200805_1800;349.4;269.6;269.6
5227;20200805_1900;318.0;268.5;268.5
5228;20200805_2000;263.0;258.9;258.9
5229;20200805_2100;234.9;152.0;152.0
5230;20200805_2200;177.6;87.7;87.7
5231;20200805_2300;128.3;72.6;72.6
5232;20200806_0000;120.2;32.6;32.6
5233;20200806_0100;185.2;26.5;26.5
5234;20200806_0200;0.0;0.0;0.0
5235;20200806_0300;0.0;0.0;0.0
5236;20200806_0400;0.0;0.0;0.0
5237;20200806_0500;0.0;0.0;0.0
5238;20200806_0600;456.9;25.3;25.3
5239;20200806_0700;523.9;53.7;53.7
5240;20200806_0800;524.7;118.1;118.1
5241;20200806_0900;506.5;150.4;150.4
5242;20200806_1000;465.3;186.2;186.2
5243;20200806_1100;470.9;285.1;285.1
5244;20200806_1200;330.1;296.4;296.4
5245;20200806_1300;284.4;286.3;286.3
5246;20200806_1400;271.8;310.5;310.5
5247;20200806_1500;155.9;393.8;429.8
5248;20200806_1600;296.8;311.3;311.3
5249;20200806_1700;321.5;225.3;225.3
5250;20200806_1800;283.0;216.4;216.4
5251;20200806_1900;261.8;232.8;232.8
5252;20200806_2000;267.0;214.7;214.7
5253;20200806_2100;250.2;111.1;111.1
5254;20200806_2200;170.3;88.8;88.8
5255;20200806_2300;244.4;7.4;7.4
5256;20200807_0000;281.7;18.6;18.6
5257;20200807_0100;0.0;0.0;0.0
5258;20200807_0200;0.0;0.0;0.0
5259;20200807_0300;0.0;0.0;0.0
5260;20200807_0400;0.0;0.0;0.0
5261;20200807_0500;0.0;0.0;0.0
5262;20200807_0600;469.2;73.8;73.8
5263;20200807_0700;568.7;53.2;53.2
5264;20200807_0800;565.5;60.4;60.4
5265;20200807_0900;612.1;114.3;114.3
5266;20200807_1000;600.1;146.3;146.3
5267;20200807_1100;579.6;183.9;183.9
5268;20200807_1200;557.1;192.4;192.4
5269;20200807_1300;492.7;124.4;124.4
5270;20200807_1400;327.8;188.3;188.3
5271;20200807_1500;233.9;140.0;140.0
5272;20200807_1600;232.9;220.5;220.5
5273;20200807_1700;262.0;212.8;212.8
5274;20200807_1800;266.2;198.2;198.2
5275;20200807_1900;265.5;169.5;169.5
5276;20200807_2000;245.2;113.2;113.2
5277;20200807_2100;257.3;176.6;176.6
5278;20200807_2200;160.2;89.1;89.1
5279;20200807_2300;249.8;83.7;83.7
5280;20200808_0000;357.7;83.1;83.1
5281;20200808_0100;337.3;19.3;19.3
5282;20200808_0200;0.0;0.0;0.0
5283;20200808_0300;0.0;0.0;0.0
5284;20200808_0400;355.0;0.0;0.0
5285;20200808_0500;450.8;51.3;51.3
5286;20200808_0600;533.1;116.0;116.0
5287;20200808_0700;492.7;224.8;224.8
5288;20200808_0800;464.7;305.2;305.2
5289;20200808_0900;449.1;357.0;357.0
5290;20200808_1000;757.3;366.8;350.6
5291;20200808_1100;843.6;387.0;338.7
5292;20200808_1200;499.6;308.0;308.0
5293;20200808_1300;468.6;380.1;380.1
5294;20200808_1400;259.7;337.5;337.5
5295;20200808_1500;262.8;345.2;370.4
5296;20200808_1600;242.2;368.6;459.0
5297;20200808_1700;295.4;335.5;335.5
5298;20200808_1800;266.3;279.6;279.6
5299;20200808_1900;274.3;215.8;215.8
5300;20200808_2000;232.4;149.4;149.4
5301;20200808_2100;178.7;165.7;165.7
5302;20200808_2200;119.5;45.6;45.6
5303;20200808_2300;124.0;16.9;16.9
5304;20200809_0000;331.2;80.5;80.5
5305;20200809_0100;332.7;16.8;16.8
5306;20200809_0200;489.9;152.0;152.0
5307;20200809_0300;478.4;119.8;119.8
5308;20200809_0400;0.0;0.0;0.0
5309;20200809_0500;486.9;43.1;43.1
5310;20200809_0600;439.1;134.7;134.7
5311;20200809_0700;531.7;263.2;263.2
5312;20200809_0800;373.2;378.1;378.1
5313;20200809_0900;211.9;430.6;430.6
5314;20200809_1000;325.8;449.3;449.3
5315;20200809_1100;789.3;544.6;360.8
5316;20200809_1200;427.3;445.6;445.6
5317;20200809_1300;382.8;474.0;474.0
5318;20200809_1400;242.4;420.8;509.1
5319;20200809_1500;151.6;433.1;526.1
5320;20200809_1600;121.0;461.5;538.5
5321;20200809_1700;68.1;475.5;516.0
5322;20200809_1800;155.1;413.1;413.1
5323;20200809_1900;289.7;364.5;364.5
5324;20200809_2000;280.6;266.8;266.8
5325;20200809_2100;226.8;210.2;210.2
5326;20200809_2200;189.9;180.4;180.4
5327;20200809_2300;153.4;57.8;57.8
5328;20200810_0000;170.0;34.0;34.0
5329;20200810_0100;347.2;82.2;82.2
5330;20200810_0200;374.0;39.6;39.6
5331;20200810_0300;0.0;0.0;0.0
5332;20200810_0400;385.5;67.5;67.5
5333;20200810_0500;390.4;2.9;2.9
5334;20200810_0600;470.9;86.7;86.7
5335;20200810_0700;434.2;104.2;104.2
5336;20200810_0800;421.3;174.7;174.7
5337;20200810_0900;434.0;337.8;337.8
5338;20200810_1000;290.8;440.3;459.9
5339;20200810_1100;232.1;438.8;561.1
5340;20200810_1200;225.4;461.4;538.6
5341;20200810_1300;59.7;467.1;519.6
5342;20200810_1400;45.2;466.8;478.0
5343;20200810_1500;111.6;362.3;362.3
5344;20200810_1600;7.0;434.4;434.4
5345;20200810_1700;106.2;449.3;449.3
5346;20200810_1800;214.2;421.0;421.0
5347;20200810_1900;104.7;388.7;432.6
5348;20200810_2000;186.0;392.4;401.7
5349;20200810_2100;171.5;249.9;249.9
5350;20200810_2200;268.7;195.6;195.6
5351;20200810_2300;294.8;197.2;197.2
5352;20200811_0000;332.6;205.0;205.0
5353;20200811_0100;458.9;164.9;164.9
5354;20200811_0200;447.3;122.6;122.6
5355;20200811_0300;199.0;241.0;241.0
5356;20200811_0400;0.0;250.0;250.0
5357;20200811_0500;321.2;222.5;222.5
5358;20200811_0600;0.0;235.5;334.6
5359;20200811_0700;0.0;334.8;351.5
5360;20200811_0800;0.0;359.6;359.6
5361;20200811_0900;0.0;558.6;183.3
5362;20200811_1000;82.3;441.9;270.9
5363;20200811_1100;0.0;363.7;363.7
5364;20200811_1200;0.0;343.2;343.2
5365;20200811_1300;79.8;349.8;373.4
5366;20200811_1400;0.0;352.6;435.9
5367;20200811_1500;0.0;341.8;382.2
5368;20200811_1600;57.2;299.0;465.6
5369;20200811_1700;80.6;319.8;426.7
5370;20200811_1800;0.0;37.1;473.5
5371;20200811_1900;0.0;334.8;500.2
5372;20200811_2000;0.0;124.4;124.4
5373;20200811_2100;0.0;200.7;233.8
5374;20200811_2200;0.0;281.9;281.9
5375;20200811_2300;0.0;223.5;223.5
5376;20200812_0000;270.3;183.3;183.3
5377;20200812_0100;244.2;145.6;145.6
5378;20200812_0200;83.8;185.6;185.6
5379;20200812_0300;149.5;187.8;187.8
5380;20200812_0400;278.3;130.6;130.6
5381;20200812_0500;0.0;242.9;242.9
5382;20200812_0600;0.0;248.4;248.4
5383;20200812_0700;0.0;335.1;335.1
5384;20200812_0800;382.6;409.4;409.4
5385;20200812_0900;470.7;312.7;312.7
5386;20200812_1000;247.9;224.8;224.8
5387;20200812_1100;262.3;346.6;351.2
5388;20200812_1200;186.8;265.8;360.3
5389;20200812_1300;76.0;313.7;468.5
5390;20200812_1400;190.7;349.2;396.2
5391;20200812_1500;154.6;372.7;413.4
5392;20200812_1600;233.6;342.1;449.3
5393;20200812_1700;249.1;362.3;438.4
5394;20200812_1800;266.5;378.3;419.4
5395;20200812_1900;247.1;361.2;426.8
5396;20200812_2000;219.9;314.7;408.2
5397;20200812_2100;158.7;244.2;391.7
5398;20200812_2200;93.7;139.9;369.0
5399;20200812_2300;116.3;115.2;134.4
5400;20200813_0000;121.1;93.5;93.5
5401;20200813_0100;160.2;89.2;89.2
5402;20200813_0200;366.2;42.9;42.9
5403;20200813_0300;363.4;45.7;45.7
5404;20200813_0400;0.0;0.0;0.0
5405;20200813_0500;249.8;128.6;128.6
5406;20200813_0600;417.1;176.7;176.7
5407;20200813_0700;434.0;178.4;178.4
5408;20200813_0800;259.1;168.8;168.8
5409;20200813_0900;223.3;145.0;145.0
5410;20200813_1000;237.8;157.1;157.1
5411;20200813_1100;204.4;193.8;193.8
5412;20200813_1200;186.2;258.9;304.6
5413;20200813_1300;268.2;213.3;213.3
5414;20200813_1400;297.7;234.9;234.9
5415;20200813_1500;204.4;322.8;322.8
5416;20200813_1600;43.2;271.1;279.5
5417;20200813_1700;94.4;330.8;411.3
5418;20200813_1800;24.4;354.1;487.7
5419;20200813_1900;45.1;321.2;514.5
5420;20200813_2000;88.9;163.3;485.8
5421;20200813_2100;40.9;66.1;585.7
5422;20200813_2200;192.9;270.7;321.5
5423;20200813_2300;193.6;193.3;193.3
5424;20200814_0000;180.6;158.6;158.6
5425;20200814_0100;282.6;101.4;101.4
5426;20200814_0200;251.8;173.7;173.7
5427;20200814_0300;271.6;191.9;191.9
5428;20200814_0400;254.7;149.4;149.4
5429;20200814_0500;53.1;175.8;216.4
5430;20200814_0600;0.0;248.0;248.0
5431;20200814_0700;0.0;171.8;308.3
5432;20200814_0800;0.0;320.8;320.8
5433;20200814_0900;244.3;304.7;304.7
5434;20200814_1000;381.3;282.3;282.3
5435;20200814_1100;195.5;235.5;287.2
5436;20200814_1200;30.9;287.5;339.6
5437;20200814_1300;0.0;343.1;353.7
5438;20200814_1400;0.0;369.9;369.9
5439;20200814_1500;80.9;349.5;349.5
5440;20200814_1600;120.2;363.6;363.6
5441;20200814_1700;278.4;407.6;438.8
5442;20200814_1800;247.5;400.5;476.8
5443;20200814_1900;235.0;371.5;480.6
5444;20200814_2000;207.4;311.0;427.8
5445;20200814_2100;113.0;182.2;631.0
5446;20200814_2200;101.4;158.3;343.1
5447;20200814_2300;201.7;238.9;238.9
5448;20200815_0000;240.9;221.9;221.9
5449;20200815_0100;221.3;136.8;136.8
5450;20200815_0200;357.7;97.1;97.1
5451;20200815_0300;319.9;59.2;59.2
5452;20200815_0400;360.2;85.4;85.4
5453;20200815_0500;391.6;69.2;69.2
5454;20200815_0600;443.6;243.1;243.1
5455;20200815_0700;508.5;322.1;322.1
5456;20200815_0800;505.6;332.6;332.6
5457;20200815_0900;495.3;348.7;348.7
5458;20200815_1000;478.7;321.9;321.9
5459;20200815_1100;404.7;302.2;302.2
5460;20200815_1200;313.5;344.2;344.2
5461;20200815_1300;206.6;293.7;390.5
5462;20200815_1400;205.9;285.9;405.7
